,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
257431,0.00033570872690095066,0.3529411764705882,0.9998694420185875,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857166762312,0.999648002440551,0.0,0.1399537753557481,0.9998728725367303,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022400179201433613,0.00017466104840294303,0.03571428571428575,0.0714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.003692626953125,0.0035247802734375,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241517,0.00033570872690095066,0.3529411764705882,0.9998694420185875,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857166762312,0.999648002440551,0.0,0.1399537753557481,0.9998728725367303,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022400179201433613,0.00017466104840294303,0.03571428571428575,0.0714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.003692626953125,0.0035247802734375,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210433,0.00033570872690095066,0.3529411764705882,0.9998698395081728,0.004251012145748988,0.00240174672489083,0.0002244064345053293,0.00019976738530953374,0.009931719428926133,0.0,0.007812799015493038,0.008741956209752828,0.6684931506849315,0.0,0.08302247316464642,0.2737832352974904,2.8234560259909935e-05,3.010820812109894e-05,0.9996480273496936,4.796039697981229e-08,0.13995385443360758,0.9998728725324916,0.999869839476607,0.999648053448479,6.5436984072633e-08,0.13995385443360758,0.9998728727613818,0.0030446885982639378,0.00015633980655447094,0.0004462188252042153,0.001071268076555358,7.189119189027096e-08,0.0,0.0,0.0,0.0,0.004984039872318979,0.0038862083269654824,1.5053975344324999e-05,3.0107950688649997e-05,0.0,0.015145872129112354,0.04048472068991993,0.023124086011395182,0.000534723353862232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.04138807167400562,0.007812799015493038,0.08302247316464642,0.0,0.0,0.0,0.0,0.0,0.0,0.004251012145748988,0.0002244064345053293,0.00240174672489083,0.00019976738530953374,0.41021728515625,0.0035247802734375,0.015518913676042677,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47375,0.0003204492393145438,0.3529411764705882,0.9998694420316433,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789724349715,0.99964800247576,0.0,0.13995377536628165,0.9998728725494465,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.0131578947368421,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333850,0.00033570872690095066,0.3529411764705882,0.9998698285750196,0.004048582995951417,0.002292576419213974,0.0002244064345053293,0.00019976738530953374,0.009931719428926133,0.0,0.008184837063844331,0.008866982507613535,0.6684931506849315,0.0,0.08697592426772481,0.27900511196084343,2.9033115566371924e-05,2.9552498759017005e-05,0.999648027846637,5.8228664517186046e-08,0.13995387761088957,0.9998728725314319,0.9998698286348445,0.9996480545379911,7.882938538377521e-08,0.13995387761088957,0.9998728729107962,0.002960909555226953,0.00015963978343173842,0.00043605340538773634,0.0010105715074601072,8.986398986283869e-08,0.0,0.0,0.0,0.0,0.0047600380803046426,0.0037115472785625393,1.47761206632e-05,2.95522413264e-05,0.0,0.015145872129112354,0.0423677309545646,0.023526556300807605,0.0005534988513752984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.04335893222987855,0.008184837063844331,0.08697592426772481,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0002244064345053293,0.002292576419213974,0.00019976738530953374,0.41021728515625,0.0035247802734375,0.015518913676042677,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579925,0.0012207590069125479,0.3529411764705882,0.999928634151163,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44771604756778e-09,0.999807632654309,0.0,0.14000153204168822,0.9999305245959322,0.9999286342599535,0.999807632654309,0.0,0.14000153204168822,0.9999305245959322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,9.19027585e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.0042724609375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036643,0.000808752842079563,1.0,0.9998694431664108,0.0,0.0001091703056768559,4.53934177681942e-06,6.82132535203286e-06,0.0006052141527001862,0.031862745098039214,0.0034768576531588407,0.0,0.06232876712328767,0.1322674418604651,0.06236810179195956,0.0,0.0002749254264780685,0.00047081005016269464,0.9996480055360177,0.0,0.13995377628182115,0.9998728736546894,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,0.00023540489642184998,0.00047080979284369997,0.049492385786802026,0.0014121663563004345,0.022344604169138423,0.0034074455786816216,1.1610685371646091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.033503342147594005,0.0034768576531588407,0.06236810179195956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53934177681942e-06,0.0001091703056768559,6.82132535203286e-06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588552,0.006790471975951048,0.3529411764705882,0.9998696546585703,0.00020242914979757084,0.0,1.1639337889280565e-07,0.0,1.5518311607697083e-05,0.0,4.4575098117421034e-05,4.486479713938226e-05,0.0,0.0,0.0,0.0,1.1491009272094329e-08,2.558443378716354e-06,0.9996485758911842,0.0,0.13995394691538676,0.9998730796442012,0.9998696547673545,0.9996485758911842,0.0,0.13995394691538676,0.9998730796442012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036400291202329623,0.0,2.558185939175e-06,0.0,0.0,1.5518311607697083e-05,0.00026443318544696893,6.55277995911225e-05,4.293892518670656e-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003964892561845445,4.4575098117421034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,1.1639337889280565e-07,0.0,0.0,0.9710235595703125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404278,0.7547647749988555,0.3529411764705882,0.9998694420120596,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421208437,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.075775146484375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163177,0.0003204492393145438,0.3529411764705882,0.9998694420120596,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120194,0.0003204492393145438,0.3529411764705882,0.9998694420131475,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000019308016,0.9996480024258805,0.0,0.13995377535135914,0.9998728725314319,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376031,0.0067752124883646405,0.3529411764705882,0.9998694420305553,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778028066837,0.9996480024728259,0.0,0.13995377536540385,0.9998728725483867,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014000112000896008,0.00010916315525183939,0.013888888888888899,0.027777777777777797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,1.0,1.52587890625e-05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787470,0.000808752842079563,1.0,0.9998694433024089,0.0,0.0001091703056768559,3.957374882355392e-06,9.369952406638543e-06,0.0005276225946617008,0.02777777777777778,0.0030311066719846303,0.0,0.08561643835616438,0.1816860465116279,0.08567046949444995,0.0,0.00030084477781241325,0.0004212302489071584,0.9996480059027792,0.0,0.13995377639154544,0.999872873787149,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,0.0002106149957877,0.0004212299915754,0.04314720812182741,0.0019397889509621354,0.025517802394343394,0.00596302976269,3.555772395066704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.03826121322180854,0.0030311066719846303,0.08567046949444995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.957374882355392e-06,0.0001091703056768559,9.369952406638543e-06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331698,0.00033570872690095066,0.3529411764705882,0.9998694420185875,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857166762312,0.999648002440551,0.0,0.1399537753557481,0.9998728725367303,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022400179201433613,0.00017466104840294303,0.03571428571428575,0.0714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.003692626953125,0.0035247802734375,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805548,0.9352234751957029,0.3529411764705882,0.9998694420512271,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513767474804,0.9996480025285737,0.0,0.13995377538208192,0.9998728725685206,0.9998694421600112,0.9996480025285737,0.0,0.13995377538208192,0.9998728725685206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,0.013513513513513523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.00396728515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679662,0.000808752842079563,1.0,0.9998694800055556,0.00020242914979757084,0.0002183406113537118,7.216389491353951e-06,9.444912025891652e-06,0.0004810676598386096,0.025326797385620915,0.002763656083280104,0.0,0.04315068493150685,0.09156976744186046,0.043177916625202775,0.0,1.2090793757716113e-05,2.8635501691453076e-05,0.9996480365747966,3.54399664919733e-08,0.13995380047822237,0.9998728725303723,0.9998694732654793,0.9996480864142576,0.0,0.13995380047822237,0.9998729028646801,8.33373550551927e-09,8.98639898628387e-09,0.0,8.370785973693382e-09,8.98639898628387e-09,0.0,0.0,0.0,0.0,0.00011200089600716806,8.733052420147152e-05,1.4317622129325e-05,2.863524425865e-05,0.03934010152284264,0.0009776536312849163,0.017373260282997197,0.001989284128931366,3.9572513456026015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.02170778677610381,0.002763656083280104,0.043177916625202775,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,7.216389491353951e-06,0.0002183406113537118,9.444912025891652e-06,0.0,0.0,0.0009699321047526673,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393934,0.006759953000778234,0.3529411764705882,0.9999353844914308,0.003036437246963563,0.0016375545851528386,0.0001912343215208797,0.0004349157109065346,0.020515207945375542,0.0,0.009154610775865345,0.020919196142310147,1.0,0.0,0.2650987008036259,0.6157600981769671,2.758786427213925e-07,1.281245971670156e-07,0.9996539302417196,9.55430542822116e-06,0.13996255655672876,0.999872872540969,0.999935384600222,0.9996598580634268,1.1874934946208373e-05,0.1399625668190225,0.9998728728482753,0.505007429150185,0.038896964944261724,0.06050109311436642,0.08383712141393959,2.6060557060223225e-07,0.0,0.0,0.0,0.0,0.0023240185921487373,0.0020959325808353165,6.599595199999999e-08,1.2374241e-07,0.0,0.02265673494723774,0.0922830499478554,0.05412029592196638,0.0029290064306808535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09522137136432811,0.009154610775865345,0.2650987008036259,0.0,0.0,0.0,0.0,0.0,0.0,0.003036437246963563,0.0001912343215208797,0.0016375545851528386,0.0004349157109065346,0.1250152587890625,0.001983642578125,0.008729388942774006,0.5,0.0005302193543410354,0.0017967602282736974,0.002603371762516786,0.0001150970387835047,2.9442522116792367e-05,8.781192446979822e-08,1.0210157167775248e-05,0.0007895550265809727
965058,0.000808752842079563,1.0,0.9998694424146137,0.0,0.0001091703056768559,5.936062323533088e-06,5.022294489958259e-06,0.0007914338919925512,0.04166666666666667,0.004546660007976946,0.0,0.04589041095890411,0.09738372093023255,0.045919371649025174,0.0,0.0007143386843152722,0.0013477091519719458,0.9996480035085603,0.0,0.13995377567526524,0.9998728729224526,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600044800358403e-05,4.366526210073576e-05,0.00067385444743935,0.0013477088948787,0.06472081218274112,0.0010397268777157045,0.022344604169138423,0.0010484447934352606,1.0992364848891821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.033503342147594005,0.004546660007976946,0.045919371649025174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.936062323533088e-06,0.0001091703056768559,5.022294489958259e-06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969794,0.08171455602520868,1.0,0.9998698980156109,0.00020242914979757084,0.0,5.121308671283449e-06,0.0,0.00034140285536933584,0.01797385620915033,0.0019613043171665253,0.0,0.0,0.0,0.0,0.0,2.3577734520741157e-07,1.19321042799282e-06,0.9996492321800304,0.0,0.1399541432577933,0.9998733166695271,0.999869898124395,0.9996492321800304,0.0,0.1399541432577933,0.9998733166695271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011200089600716806,0.0,1.1929529881e-06,0.0,0.027918781725888322,0.00034140285536933584,0.00872629511931366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013084145454089967,0.0019613043171665253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,5.121308671283449e-06,0.0,0.0,0.0,0.0,0.0009699321047526673,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529661,0.006759953000778234,0.3529411764705882,0.9999980343237251,0.003036437246963563,0.0018558951965065502,0.00012209665445855314,0.00039128921250122556,0.006191806331471136,0.0,0.0058449097406468335,0.006946792664273751,0.9794520547945206,0.0,0.21044698859341723,0.5517035104931263,1.1912472758046041e-07,7.005842133196415e-08,0.9996588395962759,3.391902133994292e-05,0.1400055087915493,0.9998728725303723,0.9999980344325232,0.9996711217293747,4.8554982033719497e-05,0.1400055087915493,0.99987287257064,0.9836911879639125,0.06629561173738374,0.2371809679254715,0.49464415767898867,8.98639898628387e-09,0.0,0.0,0.0,0.0,0.0023240185921487373,0.0019212715324323734,3.384289995e-08,7.191616239999999e-08,0.0,0.02219118559900683,0.07313521938901647,0.044363063979743565,0.0019680814456708466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.07532094384911966,0.0058449097406468335,0.21044698859341723,0.0,0.0,0.0,0.0,0.0,0.0,0.003036437246963563,0.00012209665445855314,0.0018558951965065502,0.00039128921250122556,0.1250152587890625,0.0027618408203125,0.007759456838021339,0.5,0.004369988843172147,0.007079350098574598,0.007199589395709042,0.0015403882906352521,0.00017256184290594814,2.0901965225299354e-06,6.015193191131488e-05,0.004619267079266841
33530,0.0003204492393145438,0.3529411764705882,0.9998694420120596,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836998,0.006790471975951048,0.3529411764705882,0.9998696791708542,0.00040485829959514163,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587813235168914e-06,0.9996482156120988,2.962818919337065e-07,0.1399539666034362,0.9998728725303723,0.9998696792796383,0.999648322208142,3.6311874302010235e-07,0.13995396669121565,0.9998728725303723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005040040320322563,0.00017466104840294303,3.4406668471e-06,2.29377789805e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040485829959514163,0.0,0.0001091703056768559,0.0,0.1250152587890625,0.1250152587890625,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867646,0.0012207590069125479,0.3529411764705882,0.9998694421012743,0.00020242914979757084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096641431532,0.9996480026635419,0.0,0.13995377542246049,0.9998728726172658,0.9998694422100584,0.9996480026635419,0.0,0.13995377542246049,0.9998728726172658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.0,0.006024096385542175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020242914979757084,0.0,0.0,0.0,0.0042572021484375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58348,0.0003204492393145438,0.3529411764705882,0.9998694420131475,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000019308016,0.9996480024258805,0.0,0.13995377535135914,0.9998728725314319,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337019,0.00033570872690095066,0.3529411764705882,0.9998694420185875,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857166762312,0.999648002440551,0.0,0.1399537753557481,0.9998728725367303,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022400179201433613,0.00017466104840294303,0.03571428571428575,0.0714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.003692626953125,0.0035247802734375,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650995,0.006759953000778234,0.3529411764705882,0.9998694423166952,0.00040485829959514163,0.0,8.962290174746036e-06,0.0,0.0007138423339540658,0.0,0.0022881883700305848,0.0014884478239162674,0.0,0.0,0.0,0.0,0.0006154325711693813,0.002669039402660557,0.9996480028322522,3.9147305295328654e-10,0.1399537755760745,0.9998728725536852,0.9998694424254793,0.9996480028322522,3.9147305295328654e-10,0.1399537755760745,0.9998728725536852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004200033600268802,0.0,0.0026690391459074747,0.0,0.0,0.0007138423339540658,0.012196980678131594,0.002461221012286285,6.0576088713203884e-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016256059503566324,0.0022881883700305848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040485829959514163,8.962290174746036e-06,0.0,0.0,0.0038909912109375,0.0,0.0009699321047526673,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78860,0.0003204492393145438,0.3529411764705882,0.9998694420131475,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000000019308016,0.9996480024258805,0.0,0.13995377535135914,0.9998728725314319,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361369,0.0003204492393145438,0.3529411764705882,0.9998694420120596,0.0,0.0001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000001287201,0.9996480024229464,0.0,0.13995377535048134,0.9998728725303723,0.9998694421197557,0.9996480024200123,0.0,0.13995377534960354,0.9998728725293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028000224001792015,0.00010916315525183939,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001091703056768559,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
